index1.1,index1.2,val1,index2.1,index2.2,val2,Class
5.0,0.24,23.4681,5.0,0.24,11.8063,0
5.0,0.48,23.536,5.0,0.48,11.836,0
5.0,0.9,23.5451,5.0,0.9,11.8309,0
5.0,1.2,23.5463,5.0,1.2,11.802,0
5.0,1.8,23.4791,5.0,1.8,11.7882,0
0.1,0.06,0.50741,0.1,0.06,0.0088185,0
0.1,0.24,0.501715,0.1,0.24,0.014069,0
0.1,0.48,0.509591,0.1,0.48,0.0183105,0
0.1,0.9,0.543143,0.1,0.9,0.031545,0
0.1,1.2,0.56142,0.1,1.2,0.04284,0
0.1,1.8,0.607152,0.1,1.8,0.0644745,0
0.5,0.06,2.42976,0.5,0.06,0.008836,0
0.5,0.24,2.41822,0.5,0.24,0.014045,0
0.5,0.48,2.41894,0.5,0.48,0.0184385,0
0.5,0.9,2.39406,0.5,0.9,0.0305035,0
0.5,1.2,2.38836,0.5,1.2,0.039469,0
0.5,1.8,2.40436,0.5,1.8,0.0559815,0
1.2,0.06,5.70701,1.2,0.06,0.008801,0
1.2,0.24,5.67764,1.2,0.24,0.0139835,0
1.2,0.48,5.69954,1.2,0.48,0.018219,0
1.2,0.9,5.6884,1.2,0.9,0.030196,0
1.2,1.2,5.74399,1.2,1.2,0.038384,0
1.2,1.8,5.68974,1.2,1.8,0.054649,0
3.0,0.06,14.2272,3.0,0.06,0.0084235,0
3.0,0.24,14.1638,3.0,0.24,0.013697,0
3.0,0.48,14.1591,3.0,0.48,0.0179625,0
3.0,0.9,14.158,3.0,0.9,0.0295125,0
3.0,1.2,14.1596,3.0,1.2,0.037427,0
3.0,1.8,14.1491,3.0,1.8,0.056132,0
4.0,0.06,18.8305,4.0,0.06,0.0082025,0
4.0,0.24,18.9409,4.0,0.24,0.0135095,0
4.0,0.48,18.8162,4.0,0.48,0.0177495,0
4.0,0.9,18.8933,4.0,0.9,0.0293155,0
4.0,1.2,18.8498,4.0,1.2,0.0370815,0
4.0,1.8,18.851,4.0,1.8,0.055796,0
5.0,0.06,23.6188,5.0,0.06,0.0082205,0
5.0,0.24,23.4681,5.0,0.24,0.0134215,0
5.0,0.48,23.536,5.0,0.48,0.0175465,0
5.0,0.9,23.5451,5.0,0.9,0.029309,0
5.0,1.2,23.5463,5.0,1.2,0.036915,0
5.0,1.2,23.5381,5.0,1.2,0.036939,1
0.1,0.06,0.50741,0.1,0.06,0.00947,0
0.1,0.24,0.501715,0.1,0.24,0.013799,0
0.1,0.48,0.509591,0.1,0.48,0.016329,0
0.1,0.9,0.543143,0.1,0.9,0.0293065,0
0.1,1.2,0.56142,0.1,1.2,0.041371,0
0.1,1.8,0.607152,0.1,1.8,0.063882,0
0.5,0.06,2.42976,0.5,0.06,0.0099245,0
0.5,0.24,2.41822,0.5,0.24,0.0144805,0
0.5,0.48,2.41894,0.5,0.48,0.01677,0
0.5,0.9,2.39406,0.5,0.9,0.0288385,0
0.5,1.2,2.38836,0.5,1.2,0.028787,0
0.5,1.8,2.40436,0.5,1.8,0.060193,0
1.2,0.06,5.70701,1.2,0.06,0.0097905,0
1.2,0.24,5.67764,1.2,0.24,0.0144795,0
15.082529757091164,7.634049470514519,51.94590012438816,13.4420676732972,4.863652535934207,55.94275393160318,1
1.2,0.9,5.6884,1.2,0.9,0.029331,0
1.2,1.2,5.74399,1.2,1.2,0.028784,0
1.2,1.8,5.68974,1.2,1.8,0.058527,0
9.617006430297717,4.285668382439656,40.48787530078341,13.979187096654199,7.552909699881711,49.29308843830005,1
3.0,0.24,14.1638,3.0,0.24,0.0146135,0
3.0,0.48,14.1591,3.0,0.48,0.017417,0
3.0,0.9,14.158,3.0,0.9,0.0293885,0
3.0,1.2,14.1596,3.0,1.2,0.0289515,0
3.0,1.8,14.1491,3.0,1.8,0.0585885,0
4.0,0.06,18.8305,4.0,0.06,0.0100625,0
4.0,0.24,18.9409,4.0,0.24,0.0145585,0
4.0,0.48,18.8162,4.0,0.48,0.017613,0
4.0,0.9,18.8933,4.0,0.9,0.029364,0
4.0,1.2,18.8498,4.0,1.2,0.0291715,0
4.0,1.8,18.851,4.0,1.8,0.058201,0
0.5,1.2,1.90678,0.5,1.2,1.22175,1
5.0,0.24,23.4681,5.0,0.24,0.014699,0
5.0,0.48,23.536,5.0,0.48,0.017475,0
5.0,0.9,23.5451,5.0,0.9,0.029609,0
5.0,1.2,23.5463,5.0,1.2,0.02905,0
5.0,1.8,23.4791,5.0,1.8,0.058078,0
0.1,0.06,0.210513,0.1,0.06,0.254757,0
0.1,0.24,0.232516,0.1,0.24,0.254055,0
0.1,0.48,0.23333,0.1,0.48,0.29235,0
0.1,0.9,0.260834,0.1,0.9,0.35851,0
0.1,1.2,0.323686,0.1,1.2,0.361071,0
0.1,1.8,0.387926,0.1,1.8,0.490998,0
0.5,0.06,0.917739,0.5,0.06,1.24541,0
0.5,0.24,0.930149,0.5,0.24,1.22339,0
0.5,0.48,0.927008,0.5,0.48,1.19969,0
0.5,0.9,0.971195,0.5,0.9,1.20077,0
0.5,1.2,1.00091,0.5,1.2,1.22262,0
0.5,1.8,1.17274,0.5,1.8,1.24348,0
1.2,0.06,2.12867,1.2,0.06,2.88564,0
1.2,0.24,2.1482,1.2,0.24,2.90366,0
1.2,0.48,2.16177,1.2,0.48,2.93057,0
1.2,0.9,2.17968,1.2,0.9,2.87248,0
1.2,1.2,2.21385,1.2,1.2,2.85398,0
1.2,1.8,2.37937,1.2,1.8,2.84876,0
3.0,0.06,5.21627,3.0,0.06,7.13435,0
3.0,0.24,5.26173,3.0,0.24,7.09454,0
3.0,0.48,5.22692,3.0,0.48,7.16885,0
3.0,0.9,5.30103,3.0,0.9,7.13532,0
3.0,1.2,5.33897,3.0,1.2,7.15696,0
3.0,1.8,5.50132,3.0,1.8,7.22744,0
4.0,0.06,6.93414,4.0,0.06,9.51322,0
4.0,0.24,6.95543,4.0,0.24,9.50673,0
4.0,0.48,6.97446,4.0,0.48,9.49249,0
4.0,0.9,7.01924,4.0,0.9,9.47124,0
4.0,1.2,7.03691,4.0,1.2,9.53839,0
4.0,1.8,7.23908,4.0,1.8,9.48584,0
5.0,0.06,8.67367,5.0,0.06,11.8267,0
5.0,0.24,8.70854,5.0,0.24,11.8063,0
5.0,0.48,8.66768,5.0,0.48,11.836,0
5.0,0.9,8.73472,5.0,0.9,11.8309,0
5.0,1.2,8.77814,5.0,1.2,11.802,0
5.0,1.8,8.91483,5.0,1.8,11.7882,0
0.1,0.06,0.210513,0.1,0.06,0.0088185,0
0.1,0.24,0.232516,0.1,0.24,0.014069,0
0.1,0.48,0.23333,0.1,0.48,0.0183105,0
0.1,0.9,0.260834,0.1,0.9,0.031545,0
0.1,1.2,0.323686,0.1,1.2,0.04284,0
0.1,1.8,0.387926,0.1,1.8,0.0644745,0
0.5,0.06,0.917739,0.5,0.06,0.008836,0
0.5,0.24,0.930149,0.5,0.24,0.014045,0
0.5,0.48,0.927008,0.5,0.48,0.0184385,0
0.5,0.9,0.971195,0.5,0.9,0.0305035,0
0.5,1.2,1.00091,0.5,1.2,0.039469,0
0.5,1.8,1.17274,0.5,1.8,0.0559815,0
1.2,0.06,2.12867,1.2,0.06,0.008801,0
1.2,0.24,2.1482,1.2,0.24,0.0139835,0
1.2,0.48,2.16177,1.2,0.48,0.018219,0
1.2,0.9,2.17968,1.2,0.9,0.030196,0
1.2,1.2,2.21385,1.2,1.2,0.038384,0
1.2,1.8,2.37937,1.2,1.8,0.054649,0
4.0,1.8,4.6342,4.0,1.8,2.75014,1
3.0,0.24,5.26173,3.0,0.24,0.013697,0
3.0,0.48,5.22692,3.0,0.48,0.0179625,0
3.0,0.9,5.30103,3.0,0.9,0.0295125,0
3.0,1.2,5.33897,3.0,1.2,0.037427,0
3.0,1.8,5.50132,3.0,1.8,0.056132,0
13.91740581242587,7.764906837449404,70.54241830396555,8.924285420693796,7.995931174610679,38.466296649442995,1
4.0,0.24,6.95543,4.0,0.24,0.0135095,0
4.0,0.48,6.97446,4.0,0.48,0.0177495,0
5.0,1.2,11.5382,5.0,1.2,6.79392,1
4.0,1.2,7.03691,4.0,1.2,0.0370815,0
4.0,1.8,7.23908,4.0,1.8,0.055796,0
5.0,0.06,8.67367,5.0,0.06,0.0082205,0
5.0,0.24,8.70854,5.0,0.24,0.0134215,0
5.0,0.48,8.66768,5.0,0.48,0.0175465,0
5.0,0.9,8.73472,5.0,0.9,0.029309,0
5.0,1.2,8.77814,5.0,1.2,0.036915,0
5.0,1.8,8.91483,5.0,1.8,0.05559,0
0.1,0.06,0.210513,0.1,0.06,0.00947,0
0.1,0.24,0.232516,0.1,0.24,0.013799,0
0.1,0.48,0.23333,0.1,0.48,0.016329,0
0.1,0.9,0.260834,0.1,0.9,0.0293065,0
0.1,1.2,0.323686,0.1,1.2,0.041371,0
0.1,1.8,0.387926,0.1,1.8,0.063882,0
0.5,0.06,0.917739,0.5,0.06,0.0099245,0
0.5,0.24,0.930149,0.5,0.24,0.0144805,0
0.5,0.48,0.927008,0.5,0.48,0.01677,0
0.5,0.9,0.971195,0.5,0.9,0.0288385,0
0.5,1.2,1.00091,0.5,1.2,0.028787,0
0.5,1.8,1.17274,0.5,1.8,0.060193,0
1.2,0.06,2.12867,1.2,0.06,0.0097905,0
1.2,0.24,2.1482,1.2,0.24,0.0144795,0
1.2,0.48,2.16177,1.2,0.48,0.0174365,0
1.2,0.9,2.17968,1.2,0.9,0.029331,0
1.2,1.2,2.21385,1.2,1.2,0.028784,0
1.2,1.8,2.37937,1.2,1.8,0.058527,0
3.0,0.06,5.21627,3.0,0.06,0.0098215,0
3.0,0.24,5.26173,3.0,0.24,0.0146135,0
3.0,0.48,5.22692,3.0,0.48,0.017417,0
3.0,0.9,5.30103,3.0,0.9,0.0293885,0
3.0,1.2,5.33897,3.0,1.2,0.0289515,0
3.0,1.8,5.50132,3.0,1.8,0.0585885,0
4.0,0.06,6.93414,4.0,0.06,0.0100625,0
3.9144103151018004,0.20694380302399648,6.100816800398702,4.195849008005236,0.195398351154166,0.8197049902414355,1
4.0,0.48,6.97446,4.0,0.48,0.017613,0
4.0,0.9,7.01924,4.0,0.9,0.029364,0
4.0,1.2,7.03691,4.0,1.2,0.0291715,0
4.0,1.8,7.23908,4.0,1.8,0.058201,0
5.0,0.06,8.67367,5.0,0.06,0.009979,0
5.0,0.24,8.70854,5.0,0.24,0.014699,0
5.0,0.48,8.66768,5.0,0.48,0.017475,0
5.0,0.9,8.73472,5.0,0.9,0.029609,0
5.0,1.2,8.77814,5.0,1.2,0.02905,0
5.0,1.8,8.91483,5.0,1.8,0.058078,0
0.1,0.06,0.254757,0.1,0.06,0.0088185,0
0.1,0.24,0.254055,0.1,0.24,0.014069,0
0.1,0.48,0.29235,0.1,0.48,0.0183105,0
0.5343991691527746,0.9115521730003655,-0.13045941777631936,-0.2062114454504341,-0.08950934674485611,1.0449535580211962,1
0.1,1.2,0.361071,0.1,1.2,0.04284,0
0.1,1.8,0.490998,0.1,1.8,0.0644745,0
0.5,0.06,1.24541,0.5,0.06,0.008836,0
0.5,0.24,1.22339,0.5,0.24,0.014045,0
0.5,0.48,1.19969,0.5,0.48,0.0184385,0
0.5,0.9,1.20077,0.5,0.9,0.0305035,0
0.5,1.2,1.22262,0.5,1.2,0.039469,0
0.5,1.8,1.24348,0.5,1.8,0.0559815,0
1.2,0.06,2.88564,1.2,0.06,0.008801,0
1.2,0.24,2.90366,1.2,0.24,0.0139835,0
1.2,0.48,2.93057,1.2,0.48,0.018219,0
1.2,0.9,2.87248,1.2,0.9,0.030196,0
1.2,1.2,2.85398,1.2,1.2,0.038384,0
1.2,1.8,2.84876,1.2,1.8,0.054649,0
3.0,0.06,7.13435,3.0,0.06,0.0084235,0
3.0,0.24,7.09454,3.0,0.24,0.013697,0
3.0,0.48,7.16885,3.0,0.48,0.0179625,0
3.0,0.9,7.13532,3.0,0.9,0.0295125,0
3.0,1.2,7.15696,3.0,1.2,0.037427,0
3.0,1.8,7.22744,3.0,1.8,0.056132,0
4.0,0.06,9.51322,4.0,0.06,0.0082025,0
4.0,0.24,9.50673,4.0,0.24,0.0135095,0
4.0,0.48,9.49249,4.0,0.48,0.0177495,0
4.0,0.9,9.47124,4.0,0.9,0.0293155,0
4.0,1.2,9.53839,4.0,1.2,0.0370815,0
4.0,1.8,9.48584,4.0,1.8,0.055796,0
5.0,0.06,11.8267,5.0,0.06,0.0082205,0
5.0,0.24,11.8063,5.0,0.24,0.0134215,0
5.0,0.48,11.836,5.0,0.48,0.0175465,0
5.0,0.9,11.8309,5.0,0.9,0.029309,0
5.0,1.2,11.802,5.0,1.2,0.036915,0
5.0,1.8,11.7882,5.0,1.8,0.05559,0
0.1,0.06,0.254757,0.1,0.06,0.00947,0
0.1,0.24,0.254055,0.1,0.24,0.013799,0
0.1,0.48,0.29235,0.1,0.48,0.016329,0
0.1,0.9,0.35851,0.1,0.9,0.0293065,0
0.1,1.2,0.361071,0.1,1.2,0.041371,0
0.1,1.8,0.490998,0.1,1.8,0.063882,0
0.5,0.06,1.24541,0.5,0.06,0.0099245,0
0.5,0.24,1.22339,0.5,0.24,0.0144805,0
0.5,0.48,1.19969,0.5,0.48,0.01677,0
0.5,0.9,1.20077,0.5,0.9,0.0288385,0
0.5,1.2,1.22262,0.5,1.2,0.028787,0
0.5,1.8,1.24348,0.5,1.8,0.060193,0
1.2,0.06,2.88564,1.2,0.06,0.0097905,0
1.2,0.24,2.90366,1.2,0.24,0.0144795,0
1.2,0.48,2.93057,1.2,0.48,0.0174365,0
1.2,0.9,2.87248,1.2,0.9,0.029331,0
1.2,1.2,2.85398,1.2,1.2,0.028784,0
1.2,1.8,2.84876,1.2,1.8,0.058527,0
3.0,0.06,7.13435,3.0,0.06,0.0098215,0
3.0,0.24,7.09454,3.0,0.24,0.0146135,0
3.0,0.48,7.16885,3.0,0.48,0.017417,0
3.0,0.9,7.13532,3.0,0.9,0.0293885,0
3.0,1.2,7.15696,3.0,1.2,0.0289515,0
3.0,1.8,7.22744,3.0,1.8,0.0585885,0
4.0,0.06,9.51322,4.0,0.06,0.0100625,0
4.0,0.24,9.50673,4.0,0.24,0.0145585,0
4.0,0.48,9.49249,4.0,0.48,0.017613,0
4.0,0.9,9.47124,4.0,0.9,0.029364,0
4.0,1.2,9.53839,4.0,1.2,0.0291715,0
4.0,1.8,9.48584,4.0,1.8,0.058201,0
5.0,0.06,11.8267,5.0,0.06,0.009979,0
5.0,0.24,11.8063,5.0,0.24,0.014699,0
5.0,0.48,11.836,5.0,0.48,0.017475,0
5.0,0.9,11.8309,5.0,0.9,0.029609,0
5.0,1.2,11.802,5.0,1.2,0.02905,0
5.0,1.8,11.7882,5.0,1.8,0.058078,0
0.1,0.06,0.0088185,0.1,0.06,0.00947,0
0.1,0.24,0.014069,0.1,0.24,0.013799,0
0.1,0.48,0.0183105,0.1,0.48,0.016329,0
0.1,0.9,0.031545,0.1,0.9,0.0293065,0
0.1,1.2,0.04284,0.1,1.2,0.041371,0
0.1,1.8,0.0644745,0.1,1.8,0.063882,0
5.0,1.8,16.7554,5.0,1.8,9.1109,1
0.5,0.24,0.014045,0.5,0.24,0.0144805,0
0.5,0.48,0.0184385,0.5,0.48,0.01677,0
0.5,0.9,0.0305035,0.5,0.9,0.0288385,0
0.5,1.2,0.039469,0.5,1.2,0.028787,0
0.5,1.8,0.0559815,0.5,1.8,0.060193,0
1.2,0.06,0.008801,1.2,0.06,0.0097905,0
1.2,0.24,0.0139835,1.2,0.24,0.0144795,0
1.2,0.48,0.018219,1.2,0.48,0.0174365,0
1.2,0.9,0.030196,1.2,0.9,0.029331,0
1.2,1.2,0.038384,1.2,1.2,0.028784,0
1.2,1.8,0.054649,1.2,1.8,0.058527,0
3.0,0.06,0.0084235,3.0,0.06,0.0098215,0
3.0,0.24,0.013697,3.0,0.24,0.0146135,0
3.0,0.48,0.0179625,3.0,0.48,0.017417,0
3.0,0.9,0.0295125,3.0,0.9,0.0293885,0
3.0,1.2,0.037427,3.0,1.2,0.0289515,0
3.0,1.8,0.056132,3.0,1.8,0.0585885,0
4.0,0.06,0.0082025,4.0,0.06,0.0100625,0
4.0,0.24,0.0135095,4.0,0.24,0.0145585,0
4.0,0.48,0.0177495,4.0,0.48,0.017613,0
4.0,0.9,0.0293155,4.0,0.9,0.029364,0
3.9853241489421527,1.3976536263246655,0.05359315359651662,4.673470622194498,1.5870113870355262,0.025431101629626692,1
4.0,1.8,0.055796,4.0,1.8,0.058201,0
5.0,0.06,0.0082205,5.0,0.06,0.009979,0
5.0,0.24,0.0134215,5.0,0.24,0.014699,0
5.0,0.48,0.0175465,5.0,0.48,0.017475,0
5.0,0.9,0.029309,5.0,0.9,0.029609,0
5.0,1.2,0.036915,5.0,1.2,0.02905,0
5.0,1.8,0.05559,5.0,1.8,0.058078,0
0.1,0.06,0.372179,0.1,0.06,0.507773,0
0.1,0.24,0.391837,0.1,0.24,0.501228,0
0.1,0.48,0.387369,0.1,0.48,0.509654,0
0.1,0.9,0.434455,0.1,0.9,0.542061,0
0.1,1.2,0.509434,0.1,1.2,0.560947,0
0.1,1.8,0.556856,0.1,1.8,0.606514,0
0.5,0.06,1.67491,0.5,0.06,2.41792,0
0.5,0.24,1.7049,0.5,0.24,2.41456,0
0.5,0.48,1.69131,0.5,0.48,2.41296,0
0.5,0.9,1.73111,0.5,0.9,2.39363,0
0.5,1.2,1.79996,0.5,1.2,2.3898,0
0.5,1.8,1.72185,0.5,1.8,2.40379,0
1.2,0.06,3.93085,1.2,0.06,5.70456,0
1.2,0.24,3.97693,1.2,0.24,5.67613,0
1.2,0.48,3.95505,1.2,0.48,5.68788,0
1.2,0.9,4.02843,1.2,0.9,5.68554,0
1.2,1.2,4.05586,1.2,1.2,5.74229,0
1.2,1.8,4.01426,1.2,1.8,5.6919,0
3.0,0.06,9.75282,3.0,0.06,14.2214,0
3.0,0.24,9.8058,3.0,0.24,14.1628,0
3.0,0.48,9.77258,3.0,0.48,14.1609,0
3.0,0.9,9.79907,3.0,0.9,14.1676,0
3.0,1.2,9.90999,3.0,1.2,14.1632,0
3.0,1.8,9.83823,3.0,1.8,14.1406,0
4.0,0.06,12.9882,4.0,0.06,18.8335,0
4.0,0.24,13.0073,4.0,0.24,18.942,0
4.0,0.48,12.9638,4.0,0.48,18.8187,0
4.0,0.9,13.0512,4.0,0.9,18.8942,0
4.0,1.2,13.0959,4.0,1.2,18.856,0
4.0,1.8,12.999,4.0,1.8,18.8489,0
5.0,0.06,16.1572,5.0,0.06,23.5378,0
5.0,0.24,16.2249,5.0,0.24,23.4521,0
5.0,0.48,16.2341,5.0,0.48,23.4997,0
5.0,0.9,16.3046,5.0,0.9,23.5368,0
5.0,1.2,16.3033,5.0,1.2,23.5381,0
5.0,1.8,16.2864,5.0,1.8,23.4786,0
0.1,0.06,0.372179,0.1,0.06,0.210108,0
0.1,0.24,0.391837,0.1,0.24,0.232387,0
0.1,0.48,0.387369,0.1,0.48,0.231811,0
0.1,0.9,0.434455,0.1,0.9,0.314533,0
0.1,1.2,0.509434,0.1,1.2,0.323246,0
0.1,1.8,0.556856,0.1,1.8,0.389009,0
0.5,0.06,1.67491,0.5,0.06,0.91696,0
0.5,0.24,1.7049,0.5,0.24,0.929384,0
0.5,0.48,1.69131,0.5,0.48,0.925979,0
3.0,0.06,13.9664,3.0,0.06,6.18353,1
0.5,1.2,1.79996,0.5,1.2,1.00036,0
0.5,1.8,1.72185,0.5,1.8,1.17354,0
1.2,0.06,3.93085,1.2,0.06,2.12447,0
9.354599963206363,4.620464576883921,54.756601044970594,16.43186585258735,5.240218473203289,69.79761691981587,1
1.2,0.48,3.95505,1.2,0.48,2.16104,0
1.2,0.9,4.02843,1.2,0.9,2.17914,0
1.2,1.2,4.05586,1.2,1.2,2.21318,0
1.2,1.8,4.01426,1.2,1.8,2.38012,0
3.0,0.06,9.75282,3.0,0.06,5.21643,0
3.0,0.24,9.8058,3.0,0.24,5.26003,0
3.0,0.48,9.77258,3.0,0.48,5.22463,0
3.0,0.9,9.79907,3.0,0.9,5.3009,0
3.0,1.2,9.90999,3.0,1.2,5.33885,0
3.0,1.8,9.83823,3.0,1.8,5.5026,0
4.0,0.06,12.9882,4.0,0.06,6.92682,0
4.0,0.24,13.0073,4.0,0.24,6.94664,0
4.0,0.48,12.9638,4.0,0.48,6.97241,0
4.0,0.9,13.0512,4.0,0.9,7.02021,0
4.0,1.2,13.0959,4.0,1.2,7.0396,0
4.0,1.8,12.999,4.0,1.8,7.24074,0
5.0,0.06,16.1572,5.0,0.06,8.66816,0
5.0,0.24,16.2249,5.0,0.24,8.71225,0
5.0,0.48,16.2341,5.0,0.48,8.66596,0
5.0,0.9,16.3046,5.0,0.9,8.73493,0
5.0,1.2,16.3033,5.0,1.2,8.77533,0
5.0,1.8,16.2864,5.0,1.8,8.91205,0
0.1,0.06,0.372179,0.1,0.06,0.254034,0
0.1,0.24,0.391837,0.1,0.24,0.253793,0
0.1,0.48,0.387369,0.1,0.48,0.291381,0
0.1,0.9,0.434455,0.1,0.9,0.316283,0
0.1,1.2,0.509434,0.1,1.2,0.360651,0
0.1,1.8,0.556856,0.1,1.8,0.489764,0
0.5,0.06,1.67491,0.5,0.06,1.25686,0
0.5,0.24,1.7049,0.5,0.24,1.22666,0
0.5,0.48,1.69131,0.5,0.48,1.1999,0
0.5,0.9,1.73111,0.5,0.9,1.19644,0
0.5,1.2,1.79996,0.5,1.2,1.22227,0
0.013918891028337488,1.8397897732782804,2.4389385182601635,-0.3697126221161391,1.3998886323000481,0.9671035231082514,1
1.2,0.06,3.93085,1.2,0.06,2.87516,0
1.2,0.24,3.97693,1.2,0.24,2.90549,0
1.2,0.48,3.95505,1.2,0.48,2.93071,0
1.2,0.9,4.02843,1.2,0.9,2.87296,0
1.2,1.2,4.05586,1.2,1.2,2.85518,0
1.2,1.8,4.01426,1.2,1.8,2.84848,0
3.0,0.06,9.75282,3.0,0.06,7.14248,0
3.0,0.24,9.8058,3.0,0.24,7.08414,0
3.0,0.48,9.77258,3.0,0.48,7.17294,0
12.261091390604967,5.169743307001391,42.16342411566997,10.375696662633331,7.047888664588033,55.92107827551554,1
3.0,1.2,9.90999,3.0,1.2,7.1603,0
3.0,1.8,9.83823,3.0,1.8,7.23513,0
4.0,0.06,12.9882,4.0,0.06,9.53126,0
4.0,0.24,13.0073,4.0,0.24,9.54016,0
4.0,0.48,12.9638,4.0,0.48,9.49378,0
4.0,0.9,13.0512,4.0,0.9,9.46901,0
4.0,1.2,13.0959,4.0,1.2,9.53634,0
4.0,1.8,12.999,4.0,1.8,9.48484,0
5.0,0.06,16.1572,5.0,0.06,11.8138,0
5.0,0.24,16.2249,5.0,0.24,11.8121,0
5.0,0.48,16.2341,5.0,0.48,11.8346,0
5.0,0.9,16.3046,5.0,0.9,11.8249,0
3.0,0.06,1.59582,3.0,0.06,0.020503,1
5.0,1.8,16.2864,5.0,1.8,11.7951,0
0.1,0.06,0.372179,0.1,0.06,0.0088675,0
0.1,0.24,0.391837,0.1,0.24,0.014126,0
0.1,0.48,0.387369,0.1,0.48,0.018361,0
0.1,0.9,0.434455,0.1,0.9,0.0316505,0
0.1,1.2,0.509434,0.1,1.2,0.0429365,0
0.1,1.8,0.556856,0.1,1.8,0.0646025,0
0.5,0.06,1.67491,0.5,0.06,0.0088365,0
0.5,0.24,1.7049,0.5,0.24,0.014042,0
0.5,0.48,1.69131,0.5,0.48,0.018477,0
0.5,0.9,1.73111,0.5,0.9,0.0305685,0
0.5,1.2,1.79996,0.5,1.2,0.039528,0
0.5,1.8,1.72185,0.5,1.8,0.05603,0
1.2,0.06,3.93085,1.2,0.06,0.008735,0
1.2,0.24,3.97693,1.2,0.24,0.013978,0
1.2,0.48,3.95505,1.2,0.48,0.0182495,0
1.2,0.9,4.02843,1.2,0.9,0.030251,0
1.2,1.2,4.05586,1.2,1.2,0.0384465,0
1.2,1.8,4.01426,1.2,1.8,0.054732,0
3.0,0.06,9.75282,3.0,0.06,0.0084885,0
3.0,0.24,9.8058,3.0,0.24,0.013725,0
3.0,0.48,9.77258,3.0,0.48,0.0180005,0
3.0,0.9,9.79907,3.0,0.9,0.0295835,0
3.0,1.2,9.90999,3.0,1.2,0.0374135,0
3.0,1.8,9.83823,3.0,1.8,0.0562065,0
4.0,0.06,12.9882,4.0,0.06,0.008298,0
4.0,0.24,13.0073,4.0,0.24,0.0136815,0
4.0,0.48,12.9638,4.0,0.48,0.017728,0
4.0,0.9,13.0512,4.0,0.9,0.029426,0
4.0,1.2,13.0959,4.0,1.2,0.0370815,0
4.0,1.8,12.999,4.0,1.8,0.0558225,0
5.0,0.06,16.1572,5.0,0.06,0.0082215,0
5.0,0.24,16.2249,5.0,0.24,0.013501,0
5.0,0.48,16.2341,5.0,0.48,0.0176655,0
16.587388699536454,7.703355195510575,60.24439182011166,16.70707287928011,5.148273511655139,71.12781145697187,1
5.0,1.2,16.3033,5.0,1.2,0.036939,0
5.0,1.8,16.2864,5.0,1.8,0.055639,0
0.1,0.06,0.372179,0.1,0.06,0.00926,0
0.1,0.24,0.391837,0.1,0.24,0.0135855,0
0.1,0.48,0.387369,0.1,0.48,0.0163925,0
0.1,0.9,0.434455,0.1,0.9,0.0328135,0
0.1,1.2,0.509434,0.1,1.2,0.04119,0
0.1,1.8,0.556856,0.1,1.8,0.063788,0
0.5,0.06,1.67491,0.5,0.06,0.0096705,0
0.5,0.24,1.7049,0.5,0.24,0.014322,0
0.5,0.48,1.69131,0.5,0.48,0.0167345,0
0.5,0.9,1.73111,0.5,0.9,0.0286945,0
0.5,1.2,1.79996,0.5,1.2,0.028624,0
0.5,1.8,1.72185,0.5,1.8,0.060146,0
1.2,0.06,3.93085,1.2,0.06,0.00961,0
1.2,0.24,3.97693,1.2,0.24,0.0142875,0
1.2,0.48,3.95505,1.2,0.48,0.0174515,0
1.2,0.9,4.02843,1.2,0.9,0.029225,0
1.2,1.2,4.05586,1.2,1.2,0.0286675,0
1.2,1.8,4.01426,1.2,1.8,0.058488,0
3.0,0.06,9.75282,3.0,0.06,0.0097155,0
3.0,0.24,9.8058,3.0,0.24,0.014398,0
3.0,0.48,9.77258,3.0,0.48,0.0173825,0
3.0,0.9,9.79907,3.0,0.9,0.029262,0
3.0,1.2,9.90999,3.0,1.2,0.028831,0
3.0,1.8,9.83823,3.0,1.8,0.058569,0
4.0,0.06,12.9882,4.0,0.06,0.0096925,0
4.0,0.24,13.0073,4.0,0.24,0.014386,0
4.0,0.48,12.9638,4.0,0.48,0.017627,0
4.0,0.9,13.0512,4.0,0.9,0.029225,0
4.0,1.2,13.0959,4.0,1.2,0.0290385,0
4.0,1.8,12.999,4.0,1.8,0.058168,0
5.0,0.06,16.1572,5.0,0.06,0.009735,0
5.0,0.24,16.2249,5.0,0.24,0.0145125,0
5.0,0.48,16.2341,5.0,0.48,0.017469,0
5.0,0.9,16.3046,5.0,0.9,0.0295155,0
5.0,1.2,16.3033,5.0,1.2,0.028903,0
5.0,1.8,16.2864,5.0,1.8,0.0580455,0
0.1,0.06,0.507773,0.1,0.06,0.210108,0
0.1,0.24,0.501228,0.1,0.24,0.232387,0
0.1,0.48,0.509654,0.1,0.48,0.231811,0
0.1,0.9,0.542061,0.1,0.9,0.314533,0
0.1,1.2,0.560947,0.1,1.2,0.323246,0
0.1,1.8,0.606514,0.1,1.8,0.389009,0
0.5,0.06,2.41792,0.5,0.06,0.91696,0
0.5,0.24,2.41456,0.5,0.24,0.929384,0
0.5,0.48,2.41296,0.5,0.48,0.925979,0
0.5,0.9,2.39363,0.5,0.9,0.970889,0
0.5,1.2,2.3898,0.5,1.2,1.00036,0
0.5,1.8,2.40379,0.5,1.8,1.17354,0
