index1.1,index1.2,val1,index2.1,index2.2,val2
1.0,0.0,0.32180143415146045,1.0,0.0,-0.020239288795602755
1.0,0.0,1.3497720515361746,1.0,0.0,-0.018345967810253376
1.0,1.3750000000000002,0.6234582871800851,1.0,1.3750000000000002,5.609855796712266
1.0,-0.25,-0.27661377018597333,1.0,-0.25,-0.023768498329979033
0.8475522021500678,-0.9456505082702173,1.0584708911346181,1.118112601532861,0.6542694996946263,0.47876074827238785
0.7368421052631579,1.3750000000000002,1.896603509590159,0.7368421052631579,1.3750000000000002,9.196909494815573
-0.18421052631578946,1.3750000000000002,-0.11910919372704486,-0.18421052631578946,1.3750000000000002,-0.022621155682471483
-0.2930847894736842,-0.0625,-0.2612129656619833,-0.2930847894736842,-0.0625,-0.01571736056908195
1.0,1.3750000000000002,0.7848912726636742,1.0,1.3750000000000002,-0.021857083051980787
0.9611768171308366,-0.678570982142906,0.6370816904778667,1.0754956723555136,0.29054390991223866,6.059282267239581
0.4736842105263158,-0.25,-0.08447501894712298,0.4736842105263158,-0.25,1.7546282321958329
-0.3105263157894737,-0.0625,-0.26950492625196765,-0.3105263157894737,-0.0625,-0.01990207697805573
0.4736842105263158,0.0,0.8620416253716552,0.4736842105263158,0.0,4.271503216260518
-0.28863736842105264,1.3750000000000002,-0.23942843817408035,-0.28861947368421054,1.3750000000000002,-0.009654950063864628
-0.28947368421052627,0.75,-0.2748521541421326,-0.28947368421052627,0.75,-0.006854858276452826
-0.3089225789473684,-0.0625,-0.2648264443537574,-0.3088742631578948,-0.0625,0.09304496513970027
-0.2631578947368421,-0.4375,-0.27706768495306944,-0.2631578947368421,-0.4375,-0.02540274194331058
0.4736842105263158,0.75,-0.07819856584853963,0.4736842105263158,0.75,0.07517356127755574
1.0,0.43750000000000006,0.40411589809362797,1.0,0.43750000000000006,0.034518153099099974
-0.3089225789473684,-0.3125,-0.2715215997201656,-0.3089225789473684,-0.3125,0.04105512755242616
0.5431113076959503,0.8197658741480409,1.8919977929118292,0.6926607081920497,0.27234227470105954,7.433803973765226
0.7368421052631579,0.0,1.0284288462659594,0.7368421052631579,0.0,-0.016127360791148272
-0.3105263157894737,-0.4375,-0.27343391826502655,-0.3105263157894737,-0.4375,-0.022210744226481324
-0.18421052631578946,0.43750000000000006,-0.24611263335859618,-0.18421052631578946,0.43750000000000006,0.3303400986796924
1.0,0.75,1.5807637148020757,1.0,0.75,19.1597092740652
0.0,0.43750000000000006,-0.11382848481315223,0.0,0.43750000000000006,0.6494304821388769
-0.30526315789473685,-0.3125,-0.26376785401970504,-0.30526315789473685,-0.3125,-0.018753089394852828
0.7368421052631579,-0.25,-0.2749482889290503,0.7368421052631579,-0.25,-0.009033164371021826
0.0,1.3750000000000002,0.048488311082609446,0.0,1.3750000000000002,2.723988837466371
-0.18421052631578946,1.3750000000000002,-0.03977729843176119,-0.18421052631578946,1.3750000000000002,1.2843986896442252
